GameID,HomeTeam,AwayTeam,HomeScore,AwayScore,ScoresScrapedAt
12769,Kennebunk,Sanford High School,51.0,72.0,2026-02-08T20:33:30Z
13781,Gorham,Sanford High School,50.0,80.0,2026-02-08T20:33:30Z
13783,Noble,Sanford High School,45.0,82.0,2026-02-08T20:33:30Z
13787,Sanford High School,Bonny Eagle,63.0,58.0,2026-02-08T20:33:30Z
13791,Sanford High School,Noble,86.0,47.0,2026-02-08T20:33:30Z
13793,Sanford High School,Marshwood,86.0,45.0,2026-02-08T20:33:30Z
13795,Deering,Sanford High School,57.0,70.0,2026-02-08T20:33:30Z
14300,Sanford High School,Massabesic,104.0,30.0,2026-02-08T20:33:30Z
13798,Portland,Sanford High School,62.0,70.0,2026-02-08T20:33:30Z
12794,Sanford High School,Kennebunk,56.0,46.0,2026-02-08T20:33:30Z
13805,Biddeford,Sanford High School,37.0,75.0,2026-02-08T20:33:30Z
13608,Biddeford,Sanford High School,34.0,36.0,2026-02-08T20:33:30Z
13314,Cheverus,Sanford High School,63.0,46.0,2026-02-08T20:33:30Z
12845,Sanford High School,Kennebunk,52.0,34.0,2026-02-08T20:33:30Z
13617,Sanford High School,Gorham,61.0,36.0,2026-02-08T20:33:30Z
13624,Bonny Eagle,Sanford High School,28.0,55.0,2026-02-08T20:33:30Z
13628,Noble,Sanford High School,21.0,57.0,2026-02-08T20:33:30Z
13691,Marshwood,Sanford High School,26.0,54.0,2026-02-08T20:33:30Z
13763,Sanford High School,Massabesic,54.0,18.0,2026-02-08T20:33:30Z
13765,Sanford High School,Deering,78.0,51.0,2026-02-08T20:33:30Z
14288,Massabesic,Sanford High School,28.0,55.0,2026-02-08T20:33:30Z
13767,Sanford High School,Portland,54.0,18.0,2026-02-08T20:33:30Z
12877,Kennebunk,Sanford High School,32.0,56.0,2026-02-08T20:33:30Z
13771,Sanford High School,Biddeford,58.0,43.0,2026-02-08T20:33:30Z
15749,Scarborough High School,Gorham,51.0,36.0,2026-02-08T20:33:30Z
13391,Cheverus,Scarborough High School,43.0,57.0,2026-02-08T20:33:30Z
12767,Scarborough High School,Kennebunk,55.0,41.0,2026-02-08T20:33:30Z
13779,Scarborough High School,Sanford,53.0,61.0,2026-02-08T20:33:30Z
15751,Scarborough High School,Noble,85.0,46.0,2026-02-08T20:33:30Z
15754,Scarborough High School,Portland,65.0,51.0,2026-02-08T20:33:30Z
15758,Massabesic,Scarborough High School,45.0,83.0,2026-02-08T20:33:30Z
15760,Deering,Scarborough High School,41.0,56.0,2026-02-08T20:33:30Z
15762,Falmouth,Scarborough High School,48.0,45.0,2026-02-08T20:33:30Z
15155,Scarborough High School,Biddeford,53.0,26.0,2026-02-08T20:33:30Z
15764,Scarborough High School,Cheverus,51.0,58.0,2026-02-08T20:33:30Z
14183,Bonny Eagle,Scarborough High School,53.0,66.0,2026-02-08T20:33:30Z
14360,Marshwood,Scarborough High School,36.0,68.0,2026-02-08T20:33:30Z
15766,Gorham,Scarborough High School,42.0,67.0,2026-02-08T20:33:30Z
15776,Scarborough High School,Gorham,46.0,49.0,2026-02-08T20:33:30Z
15778,Scarborough High School,Cheverus,30.0,68.0,2026-02-08T20:33:30Z
12843,Kennebunk,Scarborough High School,44.0,53.0,2026-02-08T20:33:30Z
13613,Sanford,Scarborough High School,57.0,33.0,2026-02-08T20:33:30Z
14855,Noble,Scarborough High School,19.0,43.0,2026-02-08T20:33:30Z
15782,Portland,Scarborough High School,26.0,34.0,2026-02-08T20:33:30Z
15786,Scarborough High School,Massabesic,41.0,30.0,2026-02-08T20:33:30Z
15789,Scarborough High School,Deering,39.0,30.0,2026-02-08T20:33:30Z
15791,Scarborough High School,Falmouth,56.0,33.0,2026-02-08T20:33:30Z
15181,Biddeford,Scarborough High School,75.0,40.0,2026-02-08T20:33:30Z
14206,Bonny Eagle,Scarborough High School,39.0,50.0,2026-02-08T20:33:30Z
15793,Scarborough High School,Marshwood,37.0,43.0,2026-02-08T20:33:30Z
15796,Gorham,Scarborough High School,52.0,25.0,2026-02-08T20:33:30Z
11367,Piscataquis Community,Schenck High School,57.0,48.0,2026-02-08T20:33:30Z
11369,Schenck High School,Penobscot Valley,45.0,41.0,2026-02-08T20:33:30Z
11371,Penquis Valley HS,Schenck High School,30.0,66.0,2026-02-08T20:33:30Z
11373,Katahdin HS,Schenck High School,34.0,77.0,2026-02-08T20:33:30Z
11377,Schenck High School,Katahdin HS,64.0,52.0,2026-02-08T20:33:30Z
11379,Machias Memorial,Schenck High School,63.0,32.0,2026-02-08T20:33:30Z
11381,Penobscot Valley,Schenck High School,43.0,61.0,2026-02-08T20:33:30Z
11383,Schenck High School,Lee Academy,62.0,41.0,2026-02-08T20:33:30Z
10685,Bangor Christian,Schenck High School,53.0,36.0,2026-02-08T20:33:30Z
11385,Schenck High School,Bangor Christian,45.0,76.0,2026-02-08T20:33:30Z
11393,Schenck High School,Penquis Valley HS,44.0,36.0,2026-02-08T20:33:30Z
11387,Schenck High School,Piscataquis Community,68.0,29.0,2026-02-08T20:33:30Z
11395,Schenck High School,Machias Memorial,42.0,58.0,2026-02-08T20:33:30Z
11397,Lee Academy,Schenck High School,33.0,57.0,2026-02-08T20:33:30Z
11411,Katahdin HS,Schenck High School,37.0,35.0,2026-02-08T20:33:30Z
12487,Central,Schenck High School,37.0,33.0,2026-02-08T20:33:30Z
11415,Schenck High School,Katahdin HS,37.0,43.0,2026-02-08T20:33:30Z
11417,Machias Memorial,Schenck High School,67.0,33.0,2026-02-08T20:33:30Z
11419,Penobscot Valley,Schenck High School,57.0,20.0,2026-02-08T20:33:30Z
11421,Lee Academy,Schenck High School,29.0,70.0,2026-02-08T20:33:30Z
10667,Bangor Christian,Schenck High School,67.0,26.0,2026-02-08T20:33:30Z
11413,Schenck High School,Penquis Valley HS,40.0,36.0,2026-02-08T20:33:30Z
11426,Schenck High School,Bangor Christian,20.0,61.0,2026-02-08T20:33:30Z
11433,Penquis Valley HS,Schenck High School,37.0,35.0,2026-02-08T20:33:30Z
12489,Schenck High School,Central,37.0,32.0,2026-02-08T20:33:30Z
20598,Schenck High School,Penobscot Valley,21.0,76.0,2026-02-08T20:33:30Z
11441,Schenck High School,Machias Memorial,41.0,52.0,2026-02-08T20:33:30Z
11443,Schenck High School,Lee Academy,55.0,30.0,2026-02-08T20:33:30Z
14891,Lee Academy,Searsport District High School,61.0,45.0,2026-02-08T20:33:30Z
14895,Islesboro Central,Searsport District High School,52.0,54.0,2026-02-08T20:33:30Z
14897,Narraguagus Sr,Searsport District High School,78.0,26.0,2026-02-08T20:33:30Z
14904,Searsport District High School,Jonesport-Beals,34.0,47.0,2026-02-08T20:33:30Z
13194,Searsport District High School,Deer Isle-Stonington,57.0,25.0,2026-02-08T20:33:30Z
15226,Searsport District High School,Islesboro Central,50.0,45.0,2026-02-08T20:33:30Z
15230,Searsport District High School,Narraguagus Sr,53.0,57.0,2026-02-08T20:33:30Z
15232,Jonesport-Beals,Searsport District High School,83.0,42.0,2026-02-08T20:33:30Z
13210,Deer Isle-Stonington,Searsport District High School,34.0,69.0,2026-02-08T20:33:30Z
15240,Searsport District High School,Lee Academy,29.0,59.0,2026-02-08T20:33:30Z
15246,Lee Academy,Searsport District High School,64.0,22.0,2026-02-08T20:33:30Z
15248,Islesboro Central,Searsport District High School,27.0,29.0,2026-02-08T20:33:30Z
15250,Narraguagus Sr,Searsport District High School,66.0,10.0,2026-02-08T20:33:30Z
15257,Searsport District High School,Jonesport-Beals,21.0,68.0,2026-02-08T20:33:30Z
13162,Searsport District High School,Deer Isle-Stonington,13.0,54.0,2026-02-08T20:33:30Z
15259,Searsport District High School,Islesboro Central,20.0,12.0,2026-02-08T20:33:30Z
15261,Searsport District High School,Narraguagus Sr,8.0,48.0,2026-02-08T20:33:30Z
15264,Jonesport-Beals,Searsport District High School,60.0,12.0,2026-02-08T20:33:30Z
13176,Deer Isle-Stonington,Searsport District High School,53.0,20.0,2026-02-08T20:33:30Z
15270,Searsport District High School,Lee Academy,11.0,66.0,2026-02-08T20:33:30Z
12865,Shead High School,Jonesport-Beals,47.0,58.0,2026-02-08T20:33:30Z
12879,Machias Memorial,Shead High School,79.0,33.0,2026-02-08T20:33:30Z
12889,Shead High School,Calais,43.0,57.0,2026-02-08T20:33:30Z
12961,Shead High School,Lee Academy,64.0,49.0,2026-02-08T20:33:30Z
10681,Bangor Christian,Shead High School,75.0,37.0,2026-02-08T20:33:30Z
12900,Shead High School,Searsport HS,62.0,41.0,2026-02-08T20:33:30Z
12902,Deer Isle-Stonington,Shead High School,31.0,82.0,2026-02-08T20:33:30Z
12905,Narraguagus Sr,Shead High School,59.0,60.0,2026-02-08T20:33:30Z
12907,Jonesport-Beals,Shead High School,59.0,54.0,2026-02-08T20:33:30Z
12910,Shead High School,Bangor Christian,38.0,75.0,2026-02-08T20:33:30Z
12963,Lee Academy,Shead High School,50.0,56.0,2026-02-08T20:33:30Z
20195,Shead High School,Narraguagus Sr,59.0,53.0,2026-02-08T20:33:30Z
12912,Shead High School,Machias Memorial,57.0,82.0,2026-02-08T20:33:30Z
12916,Shead High School,Deer Isle-Stonington,83.0,27.0,2026-02-08T20:33:30Z
12921,Searsport HS,Shead High School,35.0,64.0,2026-02-08T20:33:30Z
12923,Calais,Shead High School,47.0,43.0,2026-02-08T20:33:30Z
12925,Jonesport-Beals,Shead High School,62.0,50.0,2026-02-08T20:33:30Z
12927,Shead High School,East Grand,45.0,10.0,2026-02-08T20:33:30Z
12965,Shead High School,Lee Academy,46.0,37.0,2026-02-08T20:33:30Z
12930,Shead High School,Machias Memorial,46.0,49.0,2026-02-08T20:33:30Z
12932,Shead High School,Narraguagus Sr,34.0,46.0,2026-02-08T20:33:30Z
12934,Shead High School,Searsport HS,56.0,8.0,2026-02-08T20:33:30Z
12936,Deer Isle-Stonington,Shead High School,41.0,29.0,2026-02-08T20:33:30Z
12940,Calais,Shead High School,44.0,21.0,2026-02-08T20:33:30Z
12942,Shead High School,Jonesport-Beals,39.0,56.0,2026-02-08T20:33:30Z
12944,Shead High School,Calais,32.0,35.0,2026-02-08T20:33:30Z
12946,Machias Memorial,Shead High School,73.0,30.0,2026-02-08T20:33:30Z
12948,Narraguagus Sr,Shead High School,37.0,25.0,2026-02-08T20:33:30Z
12967,Lee Academy,Shead High School,31.0,46.0,2026-02-08T20:33:30Z
12951,Shead High School,Deer Isle-Stonington,37.0,39.0,2026-02-08T20:33:30Z
12953,East Grand,Shead High School,14.0,47.0,2026-02-08T20:33:30Z
12955,Searsport HS,Shead High School,22.0,43.0,2026-02-08T20:33:30Z
18701,Skowhegan Area High School,Brewer,64.0,37.0,2026-02-08T20:33:30Z
11210,Skowhegan Area High School,Oxford Hills,65.0,44.0,2026-02-08T20:33:30Z
11774,Camden Hills Regional,Skowhegan Area High School,72.0,42.0,2026-02-08T20:33:30Z
18462,Lawrence,Skowhegan Area High School,44.0,57.0,2026-02-08T20:33:30Z
11546,Skowhegan Area High School,Bangor,36.0,44.0,2026-02-08T20:33:30Z
12507,Skowhegan Area High School,Mount Blue,44.0,51.0,2026-02-08T20:33:30Z
19120,Edward Little,Skowhegan Area High School,61.0,44.0,2026-02-08T20:33:30Z
18703,Messalonskee,Skowhegan Area High School,47.0,61.0,2026-02-08T20:33:30Z
11626,Mount Ararat,Skowhegan Area High School,48.0,63.0,2026-02-08T20:33:30Z
10780,Brunswick,Skowhegan Area High School,61.0,43.0,2026-02-08T20:33:30Z
12509,Skowhegan Area High School,Lewiston,64.0,54.0,2026-02-08T20:33:30Z
12514,Skowhegan Area High School,Camden Hills Regional,51.0,62.0,2026-02-08T20:33:30Z
14485,Mount Blue,Skowhegan Area High School,54.0,40.0,2026-02-08T20:33:30Z
11204,Oxford Hills,Skowhegan Area High School,60.0,65.0,2026-02-08T20:33:30Z
12521,Skowhegan Area High School,Hampden Academy,44.0,57.0,2026-02-08T20:33:30Z
12524,Skowhegan Area High School,Nokomis,55.0,49.0,2026-02-08T20:33:30Z
11567,Bangor,Skowhegan Area High School,53.0,46.0,2026-02-08T20:33:30Z
12528,Skowhegan Area High School,Messalonskee,52.0,62.0,2026-02-08T20:33:30Z
18699,Brewer,Skowhegan Area High School,31.0,41.0,2026-02-08T20:33:30Z
11298,Oxford Hills,Skowhegan Area High School,18.0,46.0,2026-02-08T20:33:30Z
12532,Skowhegan Area High School,Camden Hills Regional,33.0,58.0,2026-02-08T20:33:30Z
12539,Skowhegan Area High School,Lawrence,36.0,57.0,2026-02-08T20:33:30Z
14761,Mount Blue,Skowhegan Area High School,20.0,55.0,2026-02-08T20:33:30Z
11583,Bangor,Skowhegan Area High School,51.0,44.0,2026-02-08T20:33:30Z
12541,Skowhegan Area High School,Edward Little,47.0,60.0,2026-02-08T20:33:30Z
18765,Messalonskee,Skowhegan Area High School,31.0,51.0,2026-02-08T20:33:30Z
12543,Skowhegan Area High School,Mount Ararat,26.0,61.0,2026-02-08T20:33:30Z
12545,Skowhegan Area High School,Brunswick,41.0,25.0,2026-02-08T20:33:30Z
20875,Lewiston,Skowhegan Area High School,49.0,44.0,2026-02-08T20:33:30Z
11863,Camden Hills Regional,Skowhegan Area High School,47.0,26.0,2026-02-08T20:33:30Z
12547,Skowhegan Area High School,Mount Blue,55.0,17.0,2026-02-08T20:33:30Z
11301,Skowhegan Area High School,Oxford Hills,74.0,32.0,2026-02-08T20:33:30Z
21459,Hampden Academy,Skowhegan Area High School,40.0,28.0,2026-02-08T20:33:30Z
18386,Nokomis,Skowhegan Area High School,42.0,39.0,2026-02-08T20:33:30Z
11603,Skowhegan Area High School,Bangor,31.0,33.0,2026-02-08T20:33:30Z
12549,Skowhegan Area High School,Messalonskee,33.0,21.0,2026-02-08T20:33:30Z
13388,Cheverus,South Portland High School,60.0,62.0,2026-02-08T20:33:30Z
15413,South Portland High School,Portland,51.0,48.0,2026-02-08T20:33:30Z
15415,South Portland High School,Bonny Eagle,73.0,52.0,2026-02-08T20:33:30Z
15417,Biddeford,South Portland High School,42.0,81.0,2026-02-08T20:33:30Z
21580,Portland,South Portland High School,52.0,47.0,2026-02-08T20:33:30Z
15422,South Portland High School,Deering,55.0,43.0,2026-02-08T20:33:30Z
13789,Sanford,South Portland High School,69.0,71.0,2026-02-08T20:33:30Z
15426,Gorham,South Portland High School,55.0,70.0,2026-02-08T20:33:30Z
15428,South Portland High School,Marshwood,71.0,26.0,2026-02-08T20:33:30Z
14877,Noble,South Portland High School,45.0,67.0,2026-02-08T20:33:30Z
12790,South Portland High School,Kennebunk,67.0,47.0,2026-02-08T20:33:30Z
15433,Falmouth,South Portland High School,40.0,48.0,2026-02-08T20:33:30Z
15435,Scarborough,South Portland High School,47.0,65.0,2026-02-08T20:33:30Z
16647,South Portland High School,Cheverus,55.0,52.0,2026-02-08T20:33:30Z
13308,Cheverus,South Portland High School,51.0,46.0,2026-02-08T20:33:30Z
15445,Portland,South Portland High School,23.0,64.0,2026-02-08T20:33:30Z
14198,Bonny Eagle,South Portland High School,24.0,76.0,2026-02-08T20:33:30Z
15163,South Portland High School,Biddeford,50.0,45.0,2026-02-08T20:33:30Z
15451,Deering,South Portland High School,28.0,57.0,2026-02-08T20:33:30Z
15457,South Portland High School,Portland,66.0,37.0,2026-02-08T20:33:30Z
15453,Scarborough,South Portland High School,26.0,33.0,2026-02-08T20:33:30Z
13626,South Portland High School,Sanford,48.0,42.0,2026-02-08T20:33:30Z
15459,South Portland High School,Gorham,56.0,45.0,2026-02-08T20:33:30Z
14744,Marshwood,South Portland High School,28.0,37.0,2026-02-08T20:33:30Z
15461,South Portland High School,Noble,67.0,14.0,2026-02-08T20:33:30Z
12871,Kennebunk,South Portland High School,27.0,57.0,2026-02-08T20:33:30Z
15466,South Portland High School,Falmouth,67.0,23.0,2026-02-08T20:33:30Z
15468,South Portland High School,Scarborough,45.0,24.0,2026-02-08T20:33:30Z
15470,South Portland High School,Cheverus,47.0,50.0,2026-02-08T20:33:30Z
17889,Southern Aroostook,Central Aroostook Sr,48.0,58.0,2026-02-08T20:33:30Z
17891,Southern Aroostook,Katahdin HS,52.0,48.0,2026-02-08T20:33:30Z
17469,Madawaska HS,Southern Aroostook,80.0,34.0,2026-02-08T20:33:30Z
17893,Hodgdon HS,Southern Aroostook,87.0,51.0,2026-02-08T20:33:30Z
17899,Southern Aroostook,Lee Academy,48.0,46.0,2026-02-08T20:33:30Z
17895,Southern Aroostook,Ashland District,59.0,16.0,2026-02-08T20:33:30Z
17513,Fort Fairfield HS,Southern Aroostook,70.0,30.0,2026-02-08T20:33:30Z
17485,Southern Aroostook,Madawaska HS,33.0,61.0,2026-02-08T20:33:30Z
17897,Southern Aroostook,Easton Senior,59.0,55.0,2026-02-08T20:33:30Z
17901,Southern Aroostook,Hodgdon HS,39.0,74.0,2026-02-08T20:33:30Z
17903,Lee Academy,Southern Aroostook,42.0,60.0,2026-02-08T20:33:30Z
17905,Easton Senior,Southern Aroostook,48.0,36.0,2026-02-08T20:33:30Z
17909,Ashland District,Southern Aroostook,20.0,67.0,2026-02-08T20:33:30Z
17527,Southern Aroostook,Fort Fairfield HS,37.0,50.0,2026-02-08T20:33:30Z
17907,Central Aroostook Sr,Southern Aroostook,66.0,40.0,2026-02-08T20:33:30Z
17911,Katahdin HS,Southern Aroostook,50.0,39.0,2026-02-08T20:33:30Z
17933,Southern Aroostook,Central Aroostook Sr,40.0,51.0,2026-02-08T20:33:30Z
17864,Southern Aroostook,Easton Senior,71.0,21.0,2026-02-08T20:33:30Z
17836,Madawaska HS,Southern Aroostook,15.0,51.0,2026-02-08T20:33:30Z
17866,Lee Academy,Southern Aroostook,47.0,57.0,2026-02-08T20:33:30Z
17868,Katahdin HS,Southern Aroostook,54.0,51.0,2026-02-08T20:33:30Z
17870,Southern Aroostook,Ashland District,61.0,39.0,2026-02-08T20:33:30Z
17545,Southern Aroostook,Fort Fairfield HS,62.0,33.0,2026-02-08T20:33:30Z
17874,Hodgdon HS,Southern Aroostook,36.0,69.0,2026-02-08T20:33:30Z
17850,Southern Aroostook,Madawaska HS,59.0,23.0,2026-02-08T20:33:30Z
17555,Fort Fairfield HS,Southern Aroostook,32.0,62.0,2026-02-08T20:33:30Z
17877,Southern Aroostook,Lee Academy,71.0,49.0,2026-02-08T20:33:30Z
17879,Southern Aroostook,Hodgdon HS,64.0,41.0,2026-02-08T20:33:30Z
17881,Easton Senior,Southern Aroostook,17.0,73.0,2026-02-08T20:33:30Z
17885,Ashland District,Southern Aroostook,32.0,49.0,2026-02-08T20:33:30Z
17883,Central Aroostook Sr,Southern Aroostook,62.0,55.0,2026-02-08T20:33:30Z
17887,Southern Aroostook,Katahdin HS,43.0,51.0,2026-02-08T20:33:30Z
10948,Mount Abram,Spruce Mountain High School,48.0,46.0,2026-02-08T20:33:30Z
10950,Hall-Dale HS,Spruce Mountain High School,51.0,48.0,2026-02-08T20:33:30Z
10954,Boothbay Region,Spruce Mountain High School,50.0,60.0,2026-02-08T20:33:30Z
10956,Spruce Mountain High School,Maranacook Community,42.0,32.0,2026-02-08T20:33:30Z
11082,Spruce Mountain High School,Monmouth Academy,52.0,27.0,2026-02-08T20:33:30Z
10090,Maranacook Community,Spruce Mountain High School,34.0,37.0,2026-02-08T20:33:30Z
20972,Spruce Mountain High School,Madison Area Memorial Senior,65.0,43.0,2026-02-08T20:33:30Z
11048,Spruce Mountain High School,Dirigo,64.0,40.0,2026-02-08T20:33:30Z
11054,Spruce Mountain High School,Oak Hill,82.0,45.0,2026-02-08T20:33:30Z
11064,Spruce Mountain High School,Mountain Valley,63.0,41.0,2026-02-08T20:33:30Z
11074,Spruce Mountain High School,Lisbon,60.0,19.0,2026-02-08T20:33:30Z
11067,Mount View,Spruce Mountain High School,33.0,45.0,2026-02-08T20:33:30Z
11070,Oak Hill,Spruce Mountain High School,44.0,68.0,2026-02-08T20:33:30Z
11058,Spruce Mountain High School,Mount Abram,64.0,50.0,2026-02-08T20:33:30Z
11255,Spruce Mountain High School,Mount Abram,47.0,34.0,2026-02-08T20:33:30Z
10517,Madison Area Memorial Senior,Spruce Mountain High School,22.0,67.0,2026-02-08T20:33:30Z
11257,Spruce Mountain High School,Hall-Dale HS,78.0,15.0,2026-02-08T20:33:30Z
11259,Spruce Mountain High School,Boothbay Region,84.0,14.0,2026-02-08T20:33:30Z
11262,Monmouth Academy,Spruce Mountain High School,29.0,53.0,2026-02-08T20:33:30Z
10072,Spruce Mountain High School,Maranacook Community,51.0,42.0,2026-02-08T20:33:30Z
22538,Maranacook Community,Spruce Mountain High School,30.0,42.0,2026-02-08T20:33:30Z
11268,Dirigo,Spruce Mountain High School,49.0,78.0,2026-02-08T20:33:30Z
11270,Oak Hill,Spruce Mountain High School,21.0,52.0,2026-02-08T20:33:30Z
11272,Mount Abram,Spruce Mountain High School,34.0,39.0,2026-02-08T20:33:30Z
11274,Mountain Valley,Spruce Mountain High School,10.0,74.0,2026-02-08T20:33:30Z
11276,Spruce Mountain High School,Mount View,65.0,52.0,2026-02-08T20:33:30Z
11279,Spruce Mountain High School,Oak Hill,44.0,38.0,2026-02-08T20:33:30Z
11281,Lisbon,Spruce Mountain High School,12.0,69.0,2026-02-08T20:33:30Z
10677,Bangor Christian,Stearns Sr. High School,72.0,37.0,2026-02-08T20:33:30Z
20670,Penobscot Valley,Stearns Sr. High School,49.0,52.0,2026-02-08T20:33:30Z
11752,Lee Academy,Stearns Sr. High School,62.0,82.0,2026-02-08T20:33:30Z
20081,Fort Kent Community,Stearns Sr. High School,75.0,54.0,2026-02-08T20:33:30Z
11756,Stearns Sr. High School,Piscataquis Community,80.0,43.0,2026-02-08T20:33:30Z
21873,Katahdin HS,Stearns Sr. High School,58.0,50.0,2026-02-08T20:33:30Z
21150,Penquis Valley HS,Stearns Sr. High School,48.0,69.0,2026-02-08T20:33:30Z
11758,Stearns Sr. High School,Bangor Christian,46.0,68.0,2026-02-08T20:33:30Z
11760,Stearns Sr. High School,Penobscot Valley,62.0,59.0,2026-02-08T20:33:30Z
11762,Stearns Sr. High School,Penquis Valley HS,63.0,45.0,2026-02-08T20:33:30Z
21527,Stearns Sr. High School,Lee Academy,80.0,46.0,2026-02-08T20:33:30Z
20189,Stearns Sr. High School,Fort Kent Community,55.0,80.0,2026-02-08T20:33:30Z
11391,Schenck,Stearns Sr. High School,50.0,61.0,2026-02-08T20:33:30Z
11764,Stearns Sr. High School,Houlton HS,80.0,43.0,2026-02-08T20:33:30Z
20209,Piscataquis Community,Stearns Sr. High School,41.0,53.0,2026-02-08T20:33:30Z
22038,Houlton HS,Stearns Sr. High School,48.0,82.0,2026-02-08T20:33:30Z
11399,Stearns Sr. High School,Schenck,53.0,42.0,2026-02-08T20:33:30Z
10659,Bangor Christian,Stearns Sr. High School,87.0,13.0,2026-02-08T20:33:30Z
11734,Fort Kent Community,Stearns Sr. High School,38.0,66.0,2026-02-08T20:33:30Z
22099,Houlton HS,Stearns Sr. High School,47.0,43.0,2026-02-08T20:33:30Z
16738,Dexter Regional,Stearns Sr. High School,61.0,26.0,2026-02-08T20:33:30Z
11744,Stearns Sr. High School,Bangor Christian,30.0,89.0,2026-02-08T20:33:30Z
11740,Stearns Sr. High School,Penquis Valley HS,33.0,32.0,2026-02-08T20:33:30Z
21908,Katahdin HS,Stearns Sr. High School,36.0,26.0,2026-02-08T20:33:30Z
11746,Stearns Sr. High School,Houlton HS,60.0,57.0,2026-02-08T20:33:30Z
21538,Lee Academy,Stearns Sr. High School,38.0,69.0,2026-02-08T20:33:30Z
11423,Schenck,Stearns Sr. High School,36.0,34.0,2026-02-08T20:33:30Z
20187,Stearns Sr. High School,Fort Kent Community,57.0,30.0,2026-02-08T20:33:30Z
20583,Stearns Sr. High School,Penobscot Valley,36.0,90.0,2026-02-08T20:33:30Z
16791,Stearns Sr. High School,Dexter Regional,38.0,48.0,2026-02-08T20:33:30Z
11750,Stearns Sr. High School,Lee Academy,73.0,46.0,2026-02-08T20:33:30Z
21236,Penquis Valley HS,Stearns Sr. High School,51.0,45.0,2026-02-08T20:33:30Z
20590,Penobscot Valley,Stearns Sr. High School,72.0,21.0,2026-02-08T20:33:30Z
11445,Stearns Sr. High School,Schenck,50.0,53.0,2026-02-08T20:33:30Z
15524,Central,Sumner Memorial,52.0,55.0,2026-02-08T20:33:30Z
14989,Sumner Memorial,Jonesport-Beals,58.0,52.0,2026-02-08T20:33:30Z
14991,Sumner Memorial,Calais,71.0,60.0,2026-02-08T20:33:30Z
14899,Searsport HS,Sumner Memorial,25.0,66.0,2026-02-08T20:33:30Z
19046,George Stevens Academy,Sumner Memorial,29.0,51.0,2026-02-08T20:33:30Z
14997,Sumner Memorial,George Stevens Academy,72.0,55.0,2026-02-08T20:33:30Z
14999,Sumner Memorial,Central,63.0,53.0,2026-02-08T20:33:30Z
11692,Calais,Sumner Memorial,56.0,40.0,2026-02-08T20:33:30Z
15001,Sumner Memorial,Narraguagus Sr,73.0,51.0,2026-02-08T20:33:30Z
15007,Sumner Memorial,Searsport HS,86.0,48.0,2026-02-08T20:33:30Z
15011,Sumner Memorial,Mattanawcook Academy,42.0,64.0,2026-02-08T20:33:30Z
21135,Jonesport-Beals,Sumner Memorial,82.0,57.0,2026-02-08T20:33:30Z
15341,Narraguagus Sr,Sumner Memorial,56.0,55.0,2026-02-08T20:33:30Z
15015,Sumner Memorial,Bucksport,81.0,55.0,2026-02-08T20:33:30Z
16783,Mattanawcook Academy,Sumner Memorial,73.0,64.0,2026-02-08T20:33:30Z
19478,Bucksport,Sumner Memorial,60.0,64.0,2026-02-08T20:33:30Z
15557,Central,Sumner Memorial,37.0,69.0,2026-02-08T20:33:30Z
15061,Sumner Memorial,Jonesport-Beals,53.0,45.0,2026-02-08T20:33:30Z
16837,Mattanawcook Academy,Sumner Memorial,77.0,32.0,2026-02-08T20:33:30Z
15253,Searsport HS,Sumner Memorial,13.0,77.0,2026-02-08T20:33:30Z
16255,Calais,Sumner Memorial,50.0,49.0,2026-02-08T20:33:30Z
14928,Narraguagus Sr,Sumner Memorial,50.0,46.0,2026-02-08T20:33:30Z
14934,Sumner Memorial,Central,53.0,47.0,2026-02-08T20:33:30Z
19008,George Stevens Academy,Sumner Memorial,52.0,32.0,2026-02-08T20:33:30Z
14942,Sumner Memorial,Calais,37.0,39.0,2026-02-08T20:33:30Z
14948,Sumner Memorial,Mattanawcook Academy,20.0,90.0,2026-02-08T20:33:30Z
14951,Sumner Memorial,Searsport HS,71.0,14.0,2026-02-08T20:33:30Z
21163,Jonesport-Beals,Sumner Memorial,47.0,45.0,2026-02-08T20:33:30Z
14955,Sumner Memorial,George Stevens Academy,32.0,49.0,2026-02-08T20:33:30Z
14959,Sumner Memorial,Bucksport,64.0,39.0,2026-02-08T20:33:30Z
15365,Sumner Memorial,Narraguagus Sr,42.0,35.0,2026-02-08T20:33:30Z
19952,Bucksport,Sumner Memorial,39.0,51.0,2026-02-08T20:33:30Z
12208,Telstar Regional High School,Buckfield HS,39.0,44.0,2026-02-08T20:33:30Z
12210,Telstar Regional High School,Mount Abram,45.0,59.0,2026-02-08T20:33:30Z
10321,Sacopee Valley,Telstar Regional High School,55.0,50.0,2026-02-08T20:33:30Z
12212,Telstar Regional High School,Richmond HS,56.0,49.0,2026-02-08T20:33:30Z
12214,Telstar Regional High School,Carrabec,39.0,41.0,2026-02-08T20:33:30Z
12218,Carrabec,Telstar Regional High School,41.0,47.0,2026-02-08T20:33:30Z
12221,Mount Abram,Telstar Regional High School,72.0,61.0,2026-02-08T20:33:30Z
12223,Telstar Regional High School,Dirigo,56.0,70.0,2026-02-08T20:33:30Z
12225,Pine Tree Academy,Telstar Regional High School,71.0,50.0,2026-02-08T20:33:30Z
